day,medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,team,team_gender,discipline,event,event_type,birth_date
6,2024-08-01,Bronze Medal,3,YANG Junxuan,Female,China,CHN,China,People's Republic of China,W,Swimming,Women's 4 x 200m Freestyle Relay,TEAM,2002-01-26
7,2024-08-02,Gold Medal,1,CHEPTEGEI Joshua,Male,Uganda,UGA,Uganda,,,Athletics,"Men's 10,000m",ATH,1996-09-12
7,2024-08-02,Silver Medal,2,AREGAWI Berihu,Male,Ethiopia,ETH,Ethiopia,,,Athletics,"Men's 10,000m",ATH,2001-02-28
7,2024-08-02,Bronze Medal,3,FISHER Grant,Male,United States,USA,United States,,,Athletics,"Men's 10,000m",ATH,1997-04-22
7,2024-08-02,Gold Medal,1,DAUDET Joris,Male,France,FRA,France,,,Cycling BMX Racing,Men,ATH,1991-02-12
7,2024-08-02,Silver Medal,2,ANDRE Sylvain,Male,France,FRA,France,,,Cycling BMX Racing,Men,ATH,1992-10-14
7,2024-08-02,Bronze Medal,3,MAHIEU Romain,Male,France,FRA,France,,,Cycling BMX Racing,Men,ATH,1995-02-17
7,2024-08-02,Gold Medal,1,SAKAKIBARA Saya,Female,Australia,AUS,Australia,,,Cycling BMX Racing,Women,ATH,1999-08-23
7,2024-08-02,Silver Medal,2,VEENSTRA Manon,Female,Netherlands,NED,Netherlands,,,Cycling BMX Racing,Women,ATH,1998-07-06
7,2024-08-02,Bronze Medal,3,CLAESSENS Zoe,Female,Switzerland,SUI,Switzerland,,,Cycling BMX Racing,Women,ATH,2001-04-28
7,2024-08-02,Gold Medal,1,RINER Teddy,Male,France,FRA,France,,,Judo,Men +100 kg,HATH,1989-04-07
7,2024-08-02,Silver Medal,2,KIM Minjong,Male,Korea,KOR,Korea,,,Judo,Men +100 kg,HATH,2000-09-01
7,2024-08-02,Bronze Medal,3,RAKHIMOV Temur,Male,Tajikistan,TJK,Tajikistan,,,Judo,Men +100 kg,HATH,1997-07-08
7,2024-08-02,Bronze Medal,3,YUSUPOV Alisher,Male,Uzbekistan,UZB,Uzbekistan,,,Judo,Men +100 kg,HATH,1998-11-27
7,2024-08-02,Gold Medal,1,SOUZA Beatriz,Female,Brazil,BRA,Brazil,,,Judo,Women +78 kg,HATH,1998-05-20
7,2024-08-02,Silver Medal,2,HERSHKO Raz,Female,Israel,ISR,Israel,,,Judo,Women +78 kg,HATH,1998-06-19
7,2024-08-02,Bronze Medal,3,KIM Hayun,Female,Korea,KOR,Korea,,,Judo,Women +78 kg,HATH,2000-01-07
7,2024-08-02,Bronze Medal,3,DICKO Romane,Female,France,FRA,France,,,Judo,Women +78 kg,HATH,1999-09-30
7,2024-08-02,Gold Medal,1,LEONE Chiara,Female,Switzerland,SUI,Switzerland,,,Shooting,50m Rifle 3 Positions Women,ATH,1998-06-15
7,2024-08-02,Silver Medal,2,MADDALENA Sagen,Female,United States,USA,United States,,,Shooting,50m Rifle 3 Positions Women,ATH,1993-08-16
7,2024-08-02,Bronze Medal,3,ZHANG Qiongyue,Female,China,CHN,China,,,Shooting,50m Rifle 3 Positions Women,ATH,2004-03-12
7,2024-08-02,Gold Medal,1,MARCHAND Leon,Male,France,FRA,France,,,Swimming,Men's 200m Individual Medley,ATH,2002-05-17
7,2024-08-02,Silver Medal,2,SCOTT Duncan,Male,Great Britain,GBR,Great Britain,,,Swimming,Men's 200m Individual Medley,ATH,1997-05-06
7,2024-08-02,Bronze Medal,3,WANG Shun,Male,China,CHN,China,,,Swimming,Men's 200m Individual Medley,ATH,1994-02-11
7,2024-08-02,Gold Medal,1,McEVOY Cameron,Male,Australia,AUS,Australia,,,Swimming,Men's 50m Freestyle,ATH,1994-05-13
7,2024-08-02,Silver Medal,2,PROUD Benjamin,Male,Great Britain,GBR,Great Britain,,,Swimming,Men's 50m Freestyle,ATH,1994-09-21
7,2024-08-02,Bronze Medal,3,MANAUDOU Florent,Male,France,FRA,France,,,Swimming,Men's 50m Freestyle,ATH,1990-11-12
7,2024-08-02,Gold Medal,1,McKEOWN Kaylee,Female,Australia,AUS,Australia,,,Swimming,Women's 200m Backstroke,ATH,2001-07-12
7,2024-08-02,Silver Medal,2,SMITH Regan,Female,United States,USA,United States,,,Swimming,Women's 200m Backstroke,ATH,2002-02-09
7,2024-08-02,Bronze Medal,3,MASSE Kylie,Female,Canada,CAN,Canada,,,Swimming,Women's 200m Backstroke,ATH,1996-01-18
7,2024-08-02,Bronze Medal,3,SWIATEK Iga,Female,Poland,POL,Poland,,,Tennis,Women's Singles,HATH,2001-05-31
7,2024-08-02,Gold Medal,1,LITVINOVICH Ivan,Male,AIN,AIN,Belarus,,,Trampoline Gymnastics,Men,ATH,2001-06-26
7,2024-08-02,Silver Medal,2,WANG Zisai,Male,China,CHN,China,,,Trampoline Gymnastics,Men,ATH,2006-06-18
7,2024-08-02,Bronze Medal,3,YAN Langyu,Male,China,CHN,China,,,Trampoline Gymnastics,Men,ATH,1999-08-31
7,2024-08-02,Gold Medal,1,PAGE Bryony,Female,Great Britain,GBR,Great Britain,,,Trampoline Gymnastics,Women,ATH,1990-12-10
7,2024-08-02,Silver Medal,2,BARDZILOUSKAYA Viyaleta,Female,AIN,AIN,Belarus,,,Trampoline Gymnastics,Women,ATH,2005-06-07
7,2024-08-02,Bronze Medal,3,METHOT Sophiane,Female,Canada,CAN,Canada,,,Trampoline Gymnastics,Women,ATH,1998-08-03
7,2024-08-02,Gold Medal,1,LIM Sihyeon,Female,Korea,KOR,Korea,Republic of Korea,X,Archery,Mixed Team,HTEAM,2003-06-13
7,2024-08-02,Gold Medal,1,KIM Woojin,Male,Korea,KOR,Korea,Republic of Korea,X,Archery,Mixed Team,HTEAM,1992-06-20
7,2024-08-02,Silver Medal,2,KROPPEN Michelle,Female,Germany,GER,Germany,Germany,X,Archery,Mixed Team,HTEAM,1996-04-19
7,2024-08-02,Silver Medal,2,UNRUH Florian,Male,Germany,GER,Germany,Germany,X,Archery,Mixed Team,HTEAM,1993-06-07
7,2024-08-02,Bronze Medal,3,KAUFHOLD Casey,Female,United States,USA,United States,United States of America,X,Archery,Mixed Team,HTEAM,2004-03-06
7,2024-08-02,Bronze Medal,3,ELLISON Brady,Male,United States,USA,United States,United States of America,X,Archery,Mixed Team,HTEAM,1988-10-27
7,2024-08-02,Gold Medal,1,ZHENG Si Wei,Male,China,CHN,China,ZHENG Si Wei / HUANG Ya Qiong,X,Badminton,Mixed Doubles,HCOUP,1997-02-26
7,2024-08-02,Gold Medal,1,HUANG Ya Qiong,Female,China,CHN,China,ZHENG Si Wei / HUANG Ya Qiong,X,Badminton,Mixed Doubles,HCOUP,1994-02-28
7,2024-08-02,Silver Medal,2,KIM Won Ho,Male,Korea,KOR,Korea,KIM Won Ho / JEONG Na Eun,X,Badminton,Mixed Doubles,HCOUP,1999-06-02
7,2024-08-02,Silver Medal,2,JEONG Na Eun,Female,Korea,KOR,Korea,KIM Won Ho / JEONG Na Eun,X,Badminton,Mixed Doubles,HCOUP,2000-06-27
7,2024-08-02,Bronze Medal,3,WATANABE Yuta,Male,Japan,JPN,Japan,WATANABE Yuta / HIGASHINO Arisa,X,Badminton,Mixed Doubles,HCOUP,1997-06-13
7,2024-08-02,Bronze Medal,3,HIGASHINO Arisa,Female,Japan,JPN,Japan,WATANABE Yuta / HIGASHINO Arisa,X,Badminton,Mixed Doubles,HCOUP,1996-08-01
7,2024-08-02,Gold Medal,1,LONG Daoyi,Male,China,CHN,China,People's Republic of China,M,Diving,Men's Synchronised 3m Springboard,TEAM,2003-03-06
7,2024-08-02,Gold Medal,1,WANG Zongyuan,Male,China,CHN,China,People's Republic of China,M,Diving,Men's Synchronised 3m Springboard,TEAM,2001-10-24
7,2024-08-02,Silver Medal,2,CELAYA HERNANDEZ Juan Manuel,Male,Mexico,MEX,Mexico,Mexico,M,Diving,Men's Synchronised 3m Springboard,TEAM,1998-09-01
7,2024-08-02,Silver Medal,2,OLVERA IBARRA Osmar,Male,Mexico,MEX,Mexico,Mexico,M,Diving,Men's Synchronised 3m Springboard,TEAM,2004-06-05
7,2024-08-02,Bronze Medal,3,HARDING Anthony,Male,Great Britain,GBR,Great Britain,Great Britain,M,Diving,Men's Synchronised 3m Springboard,TEAM,2000-06-30
7,2024-08-02,Bronze Medal,3,LAUGHER Jack,Male,Great Britain,GBR,Great Britain,Great Britain,M,Diving,Men's Synchronised 3m Springboard,TEAM,1995-01-30
7,2024-08-02,Gold Medal,1,BRASH Scott,Male,Great Britain,GBR,Great Britain,Great Britain,O,Equestrian,Jumping Team,TEAM,1985-11-23
7,2024-08-02,Gold Medal,1,CHARLES Harry,Male,Great Britain,GBR,Great Britain,Great Britain,O,Equestrian,Jumping Team,TEAM,1999-07-15
7,2024-08-02,Gold Medal,1,MAHER Ben,Male,Great Britain,GBR,Great Britain,Great Britain,O,Equestrian,Jumping Team,TEAM,1983-01-30
7,2024-08-02,Gold Medal,1,STOCKDALE Joseph,Male,Great Britain,GBR,Great Britain,Great Britain,O,Equestrian,Jumping Team,TEAM,1999-10-18
7,2024-08-02,Silver Medal,2,WARD McLain,Male,United States,USA,United States,United States of America,O,Equestrian,Jumping Team,TEAM,1975-10-17
7,2024-08-02,Silver Medal,2,FARRINGTON Kent,Male,United States,USA,United States,United States of America,O,Equestrian,Jumping Team,TEAM,1980-12-28
7,2024-08-02,Silver Medal,2,KRAUT Laura,Female,United States,USA,United States,United States of America,O,Equestrian,Jumping Team,TEAM,1965-11-14
7,2024-08-02,Silver Medal,2,COOK Karl,Male,United States,USA,United States,United States of America,O,Equestrian,Jumping Team,TEAM,1990-12-25
7,2024-08-02,Bronze Medal,3,STAUT Kevin,Male,France,FRA,France,France,O,Equestrian,Jumping Team,TEAM,1980-11-15
7,2024-08-02,Bronze Medal,3,DELESTRE Simon,Male,France,FRA,France,France,O,Equestrian,Jumping Team,TEAM,1981-06-21
7,2024-08-02,Bronze Medal,3,EPAILLARD Julien,Male,France,FRA,France,France,O,Equestrian,Jumping Team,TEAM,1977-07-24
7,2024-08-02,Bronze Medal,3,PERREAU Olivier,Male,France,FRA,France,France,O,Equestrian,Jumping Team,TEAM,1986-06-23
7,2024-08-02,Gold Medal,1,SIKLOSI Gergely,Male,Hungary,HUN,Hungary,Hungary,M,Fencing,Men's Épée Team,HTEAM,1997-09-04
7,2024-08-02,Gold Medal,1,KOCH Mate Tamas,Male,Hungary,HUN,Hungary,Hungary,M,Fencing,Men's Épée Team,HTEAM,1999-09-17
7,2024-08-02,Gold Medal,1,ANDRASFI Tibor,Male,Hungary,HUN,Hungary,Hungary,M,Fencing,Men's Épée Team,HTEAM,1999-12-10
7,2024-08-02,Gold Medal,1,NAGY David,Male,Hungary,HUN,Hungary,Hungary,M,Fencing,Men's Épée Team,HTEAM,1999-07-14
7,2024-08-02,Silver Medal,2,KANO Koki,Male,Japan,JPN,Japan,Japan,M,Fencing,Men's Épée Team,HTEAM,1997-12-19
7,2024-08-02,Silver Medal,2,MINOBE Kazuyasu,Male,Japan,JPN,Japan,Japan,M,Fencing,Men's Épée Team,HTEAM,1987-07-15
7,2024-08-02,Silver Medal,2,YAMADA Masaru,Male,Japan,JPN,Japan,Japan,M,Fencing,Men's Épée Team,HTEAM,1994-06-14
7,2024-08-02,Silver Medal,2,KOMATA Akira,Male,Japan,JPN,Japan,Japan,M,Fencing,Men's Épée Team,HTEAM,1998-01-31
7,2024-08-02,Bronze Medal,3,BERAN Jiri,Male,Czechia,CZE,Czechia,Czechia,M,Fencing,Men's Épée Team,HTEAM,1982-01-18
7,2024-08-02,Bronze Medal,3,JURKA Jakub,Male,Czechia,CZE,Czechia,Czechia,M,Fencing,Men's Épée Team,HTEAM,1999-06-13
7,2024-08-02,Bronze Medal,3,RUBES Martin,Male,Czechia,CZE,Czechia,Czechia,M,Fencing,Men's Épée Team,HTEAM,1996-09-16
7,2024-08-02,Bronze Medal,3,CUPR Michal,Male,Czechia,CZE,Czechia,Czechia,M,Fencing,Men's Épée Team,HTEAM,1991-12-23
7,2024-08-02,Gold Medal,1,Mc CARTHY Fintan,Male,Ireland,IRL,Ireland,Ireland,M,Rowing,Lightweight Men's Double Sculls,TEAM,1996-11-23
7,2024-08-02,Gold Medal,1,O DONOVAN Paul,Male,Ireland,IRL,Ireland,Ireland,M,Rowing,Lightweight Men's Double Sculls,TEAM,1994-04-19
7,2024-08-02,Silver Medal,2,OPPO Stefano,Male,Italy,ITA,Italy,Italy,M,Rowing,Lightweight Men's Double Sculls,TEAM,1994-09-12
7,2024-08-02,Silver Medal,2,SOARES Gabriel,Male,Italy,ITA,Italy,Italy,M,Rowing,Lightweight Men's Double Sculls,TEAM,1997-01-22
7,2024-08-02,Bronze Medal,3,PAPAKONSTANTINOU Antonios,Male,Greece,GRE,Greece,Greece,M,Rowing,Lightweight Men's Double Sculls,TEAM,1999-03-18
7,2024-08-02,Bronze Medal,3,GKAIDATZIS Petros,Male,Greece,GRE,Greece,Greece,M,Rowing,Lightweight Men's Double Sculls,TEAM,2000-11-25
7,2024-08-02,Gold Medal,1,CRAIG Emily,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Lightweight Women's Double Sculls,TEAM,1992-11-30
7,2024-08-02,Gold Medal,1,GRANT Imogen,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Lightweight Women's Double Sculls,TEAM,1996-02-26
7,2024-08-02,Silver Medal,2,van GRONINGEN Gianina Elena,Female,Romania,ROU,Romania,Romania,W,Rowing,Lightweight Women's Double Sculls,TEAM,1995-05-21
7,2024-08-02,Silver Medal,2,COZMIUC Ionela Livia,Female,Romania,ROU,Romania,Romania,W,Rowing,Lightweight Women's Double Sculls,TEAM,1995-01-03
7,2024-08-02,Bronze Medal,3,KONTOU Dimitra,Female,Greece,GRE,Greece,Greece,W,Rowing,Lightweight Women's Double Sculls,TEAM,2005-09-23
7,2024-08-02,Bronze Medal,3,FITSIOU Zoi,Female,Greece,GRE,Greece,Greece,W,Rowing,Lightweight Women's Double Sculls,TEAM,1995-09-14
7,2024-08-02,Gold Medal,1,SINKOVIC Martin,Male,Croatia,CRO,Croatia,Croatia,M,Rowing,Men's Pair,TEAM,1989-11-10
7,2024-08-02,Gold Medal,1,SINKOVIC Valent,Male,Croatia,CRO,Croatia,Croatia,M,Rowing,Men's Pair,TEAM,1988-08-02
7,2024-08-02,Silver Medal,2,WYNNE-GRIFFITH Oliver,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Pair,TEAM,1994-05-29
7,2024-08-02,Silver Medal,2,GEORGE Tom,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Pair,TEAM,1994-09-22
7,2024-08-02,Bronze Medal,3,ROEOESLI Roman,Male,Switzerland,SUI,Switzerland,Switzerland,M,Rowing,Men's Pair,TEAM,1993-09-22
7,2024-08-02,Bronze Medal,3,GULICH Andrin,Male,Switzerland,SUI,Switzerland,Switzerland,M,Rowing,Men's Pair,TEAM,1999-03-09
7,2024-08-02,Gold Medal,1,CLEVERING Ymkje,Female,Netherlands,NED,Netherlands,Netherlands,W,Rowing,Women's Pair,TEAM,1995-07-17
7,2024-08-02,Gold Medal,1,MEESTER Veronique,Female,Netherlands,NED,Netherlands,Netherlands,W,Rowing,Women's Pair,TEAM,1995-04-07
7,2024-08-02,Silver Medal,2,VRINCEANU Ioana,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Pair,TEAM,1994-03-07
7,2024-08-02,Silver Medal,2,ANGHEL Roxana,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Pair,TEAM,1998-01-01
7,2024-08-02,Bronze Medal,3,MORRISON Jess,Female,Australia,AUS,Australia,Australia,W,Rowing,Women's Pair,TEAM,1992-05-18
7,2024-08-02,Bronze Medal,3,McINTYRE Annabelle,Female,Australia,AUS,Australia,Australia,W,Rowing,Women's Pair,TEAM,1996-09-12
7,2024-08-02,Gold Medal,1,BOTIN le CHEVER Diego,Male,Spain,ESP,Spain,BOTIN le CHEVER Diego / TRITTEL PAUL Florian,M,Sailing,Men's Skiff,TEAM,1993-12-25
7,2024-08-02,Gold Medal,1,TRITTEL PAUL Florian,Male,Spain,ESP,Spain,BOTIN le CHEVER Diego / TRITTEL PAUL Florian,M,Sailing,Men's Skiff,TEAM,1994-05-23
7,2024-08-02,Silver Medal,2,McHARDIE Isaac,Male,New Zealand,NZL,New Zealand,McHARDIE Isaac / McKENZIE William,M,Sailing,Men's Skiff,TEAM,1997-07-06
7,2024-08-02,Silver Medal,2,McKENZIE William,Male,New Zealand,NZL,New Zealand,McHARDIE Isaac / McKENZIE William,M,Sailing,Men's Skiff,TEAM,1997-02-19
7,2024-08-02,Bronze Medal,3,BARROWS Ian,Male,United States,USA,United States,BARROWS Ian Macdill / HENKEN Hans Dakota August,M,Sailing,Men's Skiff,TEAM,1995-01-14
7,2024-08-02,Bronze Medal,3,HENKEN Hans,Male,United States,USA,United States,BARROWS Ian Macdill / HENKEN Hans Dakota August,M,Sailing,Men's Skiff,TEAM,1992-06-04
7,2024-08-02,Gold Medal,1,van AANHOLT Odile,Female,Netherlands,NED,Netherlands,van AANHOLT Odile / DUETZ Annette,W,Sailing,Women's Skiff,TEAM,1998-01-14
7,2024-08-02,Gold Medal,1,DUETZ Annette,Female,Netherlands,NED,Netherlands,van AANHOLT Odile / DUETZ Annette,W,Sailing,Women's Skiff,TEAM,1993-06-29
7,2024-08-02,Silver Medal,2,BOBECK Vilma,Female,Sweden,SWE,Sweden,BOBECK Vilma / NETZLER Rebecca,W,Sailing,Women's Skiff,TEAM,1998-01-05
7,2024-08-02,Silver Medal,2,NETZLER Rebecca,Female,Sweden,SWE,Sweden,BOBECK Vilma / NETZLER Rebecca,W,Sailing,Women's Skiff,TEAM,1995-07-22
7,2024-08-02,Bronze Medal,3,STEYAERT Sarah,Female,France,FRA,France,STEYAERT Sarah / PICON Charline,W,Sailing,Women's Skiff,TEAM,1986-11-27
7,2024-08-02,Bronze Medal,3,PICON Charline,Female,France,FRA,France,STEYAERT Sarah / PICON Charline,W,Sailing,Women's Skiff,TEAM,1984-12-23
7,2024-08-02,Gold Medal,1,SINIAKOVA Katerina,Female,Czechia,CZE,Czechia,Siniakova / Machac,X,Tennis,Mixed Doubles,HCOUP,1996-05-10
7,2024-08-02,Gold Medal,1,MACHAC Tomas,Male,Czechia,CZE,Czechia,Siniakova / Machac,X,Tennis,Mixed Doubles,HCOUP,2000-10-13
7,2024-08-02,Silver Medal,2,WANG Xinyu,Female,China,CHN,China,Wang / Zhang,X,Tennis,Mixed Doubles,HCOUP,2001-09-26
7,2024-08-02,Silver Medal,2,ZHANG Zhizhen,Male,China,CHN,China,Wang / Zhang,X,Tennis,Mixed Doubles,HCOUP,1996-10-16
7,2024-08-02,Bronze Medal,3,DABROWSKI Gabriela,Female,Canada,CAN,Canada,Dabrowski / Auger-Aliassime,X,Tennis,Mixed Doubles,HCOUP,1992-04-01
7,2024-08-02,Bronze Medal,3,AUGER-ALIASSIME Felix,Male,Canada,CAN,Canada,Dabrowski / Auger-Aliassime,X,Tennis,Mixed Doubles,HCOUP,2000-08-08
8,2024-08-03,Gold Medal,1,LIM Sihyeon,Female,Korea,KOR,Korea,,,Archery,Women's Individual,HATH,2003-06-13
8,2024-08-03,Silver Medal,2,NAM Suhyeon,Female,Korea,KOR,Korea,,,Archery,Women's Individual,HATH,2005-01-27
8,2024-08-03,Bronze Medal,3,BARBELIN Lisa,Female,France,FRA,France,,,Archery,Women's Individual,HATH,2000-04-10
8,2024-08-03,Gold Medal,1,YULO Carlos Edriel,Male,Philippines,PHI,Philippines,,,Artistic Gymnastics,Men's Floor Exercise,ATH,2000-02-16
8,2024-08-03,Silver Medal,2,DOLGOPYAT Artem,Male,Israel,ISR,Israel,,,Artistic Gymnastics,Men's Floor Exercise,ATH,1997-06-16
8,2024-08-03,Bronze Medal,3,JARMAN Jake,Male,Great Britain,GBR,Great Britain,,,Artistic Gymnastics,Men's Floor Exercise,ATH,2001-12-03
8,2024-08-03,Gold Medal,1,Mc CLENAGHAN Rhys,Male,Ireland,IRL,Ireland,,,Artistic Gymnastics,Men's Pommel Horse,ATH,1999-07-21
8,2024-08-03,Silver Medal,2,KURBANOV Nariman,Male,Kazakhstan,KAZ,Kazakhstan,,,Artistic Gymnastics,Men's Pommel Horse,ATH,1997-12-06
8,2024-08-03,Bronze Medal,3,NEDOROSCIK Stephen,Male,United States,USA,United States,,,Artistic Gymnastics,Men's Pommel Horse,ATH,1998-10-28
8,2024-08-03,Gold Medal,1,BILES Simone,Female,United States,USA,United States,,,Artistic Gymnastics,Women's Vault,ATH,1997-03-14
8,2024-08-03,Silver Medal,2,ANDRADE Rebeca,Female,Brazil,BRA,Brazil,,,Artistic Gymnastics,Women's Vault,ATH,1999-05-08
8,2024-08-03,Bronze Medal,3,CAREY Jade,Female,United States,USA,United States,,,Artistic Gymnastics,Women's Vault,ATH,2000-05-27
8,2024-08-03,Gold Medal,1,ROOTH Markus,Male,Norway,NOR,Norway,,,Athletics,Men's Decathlon,ATH,2001-12-22
8,2024-08-03,Silver Medal,2,NEUGEBAUER Leo,Male,Germany,GER,Germany,,,Athletics,Men's Decathlon,ATH,2000-06-19
8,2024-08-03,Bronze Medal,3,VICTOR Lindon,Male,Grenada,GRN,Grenada,,,Athletics,Men's Decathlon,ATH,1993-02-28
8,2024-08-03,Gold Medal,1,CROUSER Ryan,Male,United States,USA,United States,,,Athletics,Men's Shot Put,ATH,1992-12-18
8,2024-08-03,Silver Medal,2,KOVACS Joe,Male,United States,USA,United States,,,Athletics,Men's Shot Put,ATH,1989-06-28
8,2024-08-03,Bronze Medal,3,CAMPBELL Rajindra,Male,Jamaica,JAM,Jamaica,,,Athletics,Men's Shot Put,ATH,1996-02-29
8,2024-08-03,Gold Medal,1,ALFRED Julien,Female,Saint Lucia,LCA,Saint Lucia,,,Athletics,Women's 100m,ATH,2001-06-10
8,2024-08-03,Silver Medal,2,RICHARDSON Sha'carri,Female,United States,USA,United States,,,Athletics,Women's 100m,ATH,2000-03-25
8,2024-08-03,Bronze Medal,3,JEFFERSON Melissa,Female,United States,USA,United States,,,Athletics,Women's 100m,ATH,2001-02-21
8,2024-08-03,Gold Medal,1,LAFOND Thea,Female,Dominica,DMA,Dominica,,,Athletics,Women's Triple Jump,ATH,1994-04-05
8,2024-08-03,Silver Medal,2,RICKETTS Shanieka,Female,Jamaica,JAM,Jamaica,,,Athletics,Women's Triple Jump,ATH,1992-02-02
8,2024-08-03,Bronze Medal,3,MOORE Jasmine,Female,United States,USA,United States,,,Athletics,Women's Triple Jump,ATH,2001-05-01
8,2024-08-03,Bronze Medal,3,WU Shih Yi,Female,Chinese Taipei,TPE,Chinese Taipei,,,Boxing,Women's 60kg,HATH,1998-04-27
8,2024-08-03,Bronze Medal,3,SOARES FERREIRA Beatriz Iasmin,Female,Brazil,BRA,Brazil,,,Boxing,Women's 60kg,HATH,1992-12-09
8,2024-08-03,Gold Medal,1,EVENEPOEL Remco,Male,Belgium,BEL,Belgium,,,Cycling Road,Men's Road Race,ATH,2000-01-25
8,2024-08-03,Silver Medal,2,MADOUAS Valentin,Male,France,FRA,France,,,Cycling Road,Men's Road Race,ATH,1996-07-12
8,2024-08-03,Bronze Medal,3,LAPORTE Christophe,Male,France,FRA,France,,,Cycling Road,Men's Road Race,ATH,1992-12-11
8,2024-08-03,Gold Medal,1,ZEIDLER Oliver,Male,Germany,GER,Germany,,,Rowing,Men's Single Sculls,ATH,1996-07-24
8,2024-08-03,Silver Medal,2,ZALATY Yauheni,Male,AIN,AIN,Belarus,,,Rowing,Men's Single Sculls,ATH,1999-09-09
8,2024-08-03,Bronze Medal,3,van DORP Simon,Male,Netherlands,NED,Netherlands,,,Rowing,Men's Single Sculls,ATH,1997-04-10
8,2024-08-03,Gold Medal,1,FLORIJN Karolien,Female,Netherlands,NED,Netherlands,,,Rowing,Women's Single Sculls,ATH,1998-04-06
8,2024-08-03,Silver Medal,2,TWIGG Emma,Female,New Zealand,NZL,New Zealand,,,Rowing,Women's Single Sculls,ATH,1987-03-01
8,2024-08-03,Bronze Medal,3,SENKUTE Viktorija,Female,Lithuania,LTU,Lithuania,,,Rowing,Women's Single Sculls,ATH,1996-04-12
8,2024-08-03,Gold Medal,1,REUVENY Tom,Male,Israel,ISR,Israel,,,Sailing,Men's Windsurfing,ATH,2000-06-12
8,2024-08-03,Silver Medal,2,MORRIS Grae,Male,Australia,AUS,Australia,,,Sailing,Men's Windsurfing,ATH,2003-10-16
8,2024-08-03,Bronze Medal,3,van OPZEELAND Luuc,Male,Netherlands,NED,Netherlands,,,Sailing,Men's Windsurfing,ATH,1999-05-21
8,2024-08-03,Gold Medal,1,MAGGETTI Marta,Female,Italy,ITA,Italy,,,Sailing,Women's Windsurfing,ATH,1996-01-10
8,2024-08-03,Silver Medal,2,KANTOR Sharon,Female,Israel,ISR,Israel,,,Sailing,Women's Windsurfing,ATH,2003-01-28
8,2024-08-03,Bronze Medal,3,WILSON Emma,Female,Great Britain,GBR,Great Britain,,,Sailing,Women's Windsurfing,ATH,1999-04-07
8,2024-08-03,Gold Medal,1,YANG Jiin,Female,Korea,KOR,Korea,,,Shooting,25m Pistol Women,ATH,2003-05-20
8,2024-08-03,Silver Medal,2,JEDRZEJEWSKI Camille,Female,France,FRA,France,,,Shooting,25m Pistol Women,ATH,2002-04-25
8,2024-08-03,Bronze Medal,3,MAJOR Veronika,Female,Hungary,HUN,Hungary,,,Shooting,25m Pistol Women,ATH,1997-03-19
8,2024-08-03,Gold Medal,1,HANCOCK Vincent,Male,United States,USA,United States,,,Shooting,Skeet Men,ATH,1989-03-19
8,2024-08-03,Silver Medal,2,PRINCE Conner Lynn,Male,United States,USA,United States,,,Shooting,Skeet Men,ATH,2000-03-28
8,2024-08-03,Bronze Medal,3,LEE Meng Yuan,Male,Chinese Taipei,TPE,Chinese Taipei,,,Shooting,Skeet Men,ATH,1994-08-25
8,2024-08-03,Gold Medal,1,MILAK Kristof,Male,Hungary,HUN,Hungary,,,Swimming,Men's 100m Butterfly,ATH,2000-02-20
8,2024-08-03,Silver Medal,2,LIENDO Josh,Male,Canada,CAN,Canada,,,Swimming,Men's 100m Butterfly,ATH,2002-08-20
8,2024-08-03,Bronze Medal,3,KHARUN Ilya,Male,Canada,CAN,Canada,,,Swimming,Men's 100m Butterfly,ATH,2005-02-07
8,2024-08-03,Gold Medal,1,McINTOSH Summer,Female,Canada,CAN,Canada,,,Swimming,Women's 200m Individual Medley,ATH,2006-08-18
8,2024-08-03,Silver Medal,2,DOUGLASS Kate,Female,United States,USA,United States,,,Swimming,Women's 200m Individual Medley,ATH,2001-11-17
8,2024-08-03,Bronze Medal,3,McKEOWN Kaylee,Female,Australia,AUS,Australia,,,Swimming,Women's 200m Individual Medley,ATH,2001-07-12
8,2024-08-03,Gold Medal,1,LEDECKY Katie,Female,United States,USA,United States,,,Swimming,Women's 800m Freestyle,ATH,1997-03-17
8,2024-08-03,Silver Medal,2,TITMUS Ariarne,Female,Australia,AUS,Australia,,,Swimming,Women's 800m Freestyle,ATH,2000-09-07
8,2024-08-03,Bronze Medal,3,MADDEN Paige,Female,United States,USA,United States,,,Swimming,Women's 800m Freestyle,ATH,1998-10-22
8,2024-08-03,Gold Medal,1,CHEN Meng,Female,China,CHN,China,,,Table Tennis,Women's Singles,HATH,1994-01-15
8,2024-08-03,Silver Medal,2,SUN Yingsha,Female,China,CHN,China,,,Table Tennis,Women's Singles,HATH,2000-11-04
8,2024-08-03,Bronze Medal,3,HAYATA Hina,Female,Japan,JPN,Japan,,,Table Tennis,Women's Singles,HATH,2000-07-07
